TimeStep,TripID,Latitude,Longitude,Speed,Heading
682,4,40.010508,-83.119255,63,348.0
683,4,40.010762,-83.119298,63,348.0
684,4,40.011018,-83.119343,65,348.0
685,4,40.011277,-83.11939,66,348.0
686,4,40.011538,-83.119437,66,348.0
687,4,40.011805,-83.119485,67,348.0
688,4,40.012073,-83.119533,66,348.0
689,4,40.012345,-83.11958,66,348.0
690,4,40.012615,-83.119628,67,348.0
691,4,40.012887,-83.119675,67,348.0
692,4,40.013157,-83.119725,67,348.0
693,4,40.01343,-83.119775,68,348.0
694,4,40.013703,-83.119827,69,348.0
695,4,40.013978,-83.11988,70,348.0
696,4,40.014258,-83.119933,71,348.0
697,4,40.014542,-83.119987,71,348.0
698,4,40.014828,-83.120042,71,348.0
699,4,40.015117,-83.120097,71,348.0
700,4,40.015405,-83.120155,71,348.0
701,4,40.015693,-83.12022,72,348.0
702,4,40.015983,-83.120283,73,348.0
703,4,40.016275,-83.120338,73,348.0
704,4,40.01657,-83.120393,74,348.0
705,4,40.016868,-83.12045,75,348.0
706,4,40.017168,-83.120505,75,348.0
707,4,40.017472,-83.120558,75,348.0
708,4,40.017775,-83.120615,74,348.0
709,4,40.018075,-83.12067,73,348.0
710,4,40.018372,-83.120725,73,348.0
711,4,40.018667,-83.120777,72,348.0
712,4,40.018957,-83.120828,71,348.0
713,4,40.019247,-83.12088,72,348.0
714,4,40.019537,-83.120933,72,348.0
715,4,40.019828,-83.120987,71,348.0
716,4,40.020117,-83.12104,71,348.0
717,4,40.020402,-83.121092,70,348.0
718,4,40.020685,-83.121143,69,348.0
719,4,40.020963,-83.121195,68,348.0
720,4,40.02124,-83.121243,68,348.0
721,4,40.021517,-83.12129,69,348.0
722,4,40.021793,-83.121337,69,348.0
723,4,40.02207,-83.121385,69,348.0
724,4,40.022348,-83.121433,68,348.0
725,4,40.022623,-83.121485,69,348.0
726,4,40.022902,-83.121538,69,348.0
727,4,40.02318,-83.121592,69,348.0
728,4,40.023458,-83.121643,69,348.0
729,4,40.023735,-83.121695,70,348.0
730,4,40.024012,-83.121745,70,348.0
731,4,40.02429,-83.121793,70,348.0
732,4,40.024572,-83.121843,71,348.0
733,4,40.024855,-83.121892,71,348.0
734,4,40.025138,-83.121943,70,348.0
735,4,40.025423,-83.121993,70,348.0
736,4,40.025708,-83.122043,70,348.0
737,4,40.025992,-83.122097,70,348.0
738,4,40.026277,-83.12215,70,348.0
739,4,40.026563,-83.122205,71,348.0
740,4,40.02685,-83.12226,71,348.0
741,4,40.027138,-83.122317,70,348.0
742,4,40.027423,-83.122373,70,348.0
743,4,40.027707,-83.12243,70,348.0
744,4,40.027987,-83.12248,69,348.0
745,4,40.028267,-83.122532,68,348.0
746,4,40.028542,-83.122582,68,348.0
747,4,40.028815,-83.122633,68,348.0
748,4,40.029087,-83.122685,69,348.0
749,4,40.029362,-83.122743,68,348.0
750,4,40.029638,-83.122805,68,348.0
751,4,40.029913,-83.122872,68,348.0
752,4,40.030188,-83.12294,67,348.0
753,4,40.03046,-83.123008,67,348.0
754,4,40.03073,-83.123077,66,348.0
755,4,40.030995,-83.123143,68,348.0
756,4,40.031262,-83.123212,68,348.0
757,4,40.031532,-83.123283,69,348.0
758,4,40.031805,-83.12336,69,342.0
759,4,40.032083,-83.123442,68,342.0
760,4,40.032358,-83.123522,68,342.0
761,4,40.032632,-83.123603,69,342.0
762,4,40.032908,-83.123685,70,342.0
763,4,40.033185,-83.123767,70,342.0
764,4,40.03346,-83.123843,70,342.0
765,4,40.033738,-83.123922,71,348.0
766,4,40.034018,-83.123998,71,348.0
767,4,40.0343,-83.124072,70,348.0
768,4,40.034578,-83.124148,68,342.0
769,4,40.034853,-83.124225,68,342.0
770,4,40.035125,-83.124302,66,342.0
771,4,40.035392,-83.12438,65,342.0
772,4,40.035655,-83.124458,65,342.0
773,4,40.035913,-83.124533,64,342.0
774,4,40.03617,-83.124607,65,342.0
775,4,40.036427,-83.124677,66,348.0
776,4,40.036683,-83.124742,67,348.0
777,4,40.036948,-83.124808,68,348.0
778,4,40.037222,-83.124877,70,348.0
779,4,40.0375,-83.124943,70,348.0
780,4,40.03778,-83.125012,70,348.0
781,4,40.03806,-83.125085,69,348.0
782,4,40.038337,-83.12516,68,348.0
783,4,40.038612,-83.125235,67,348.0
784,4,40.038878,-83.125305,66,348.0
785,4,40.039143,-83.125377,65,342.0
786,4,40.039405,-83.125452,65,342.0
787,4,40.039662,-83.12552,65,348.0
788,4,40.039917,-83.125587,65,348.0
789,4,40.040173,-83.125655,65,342.0
790,4,40.04043,-83.125725,66,348.0
791,4,40.040688,-83.125795,66,342.0
792,4,40.04095,-83.125865,66,348.0
793,4,40.041212,-83.125938,66,342.0
794,4,40.041475,-83.12601,67,348.0
795,4,40.04174,-83.126078,68,348.0
796,4,40.042007,-83.12615,68,348.0
797,4,40.042277,-83.126223,67,348.0
798,4,40.042545,-83.126295,67,348.0
799,4,40.042813,-83.12637,67,342.0
800,4,40.04308,-83.126445,67,342.0
801,4,40.043348,-83.126518,68,348.0
802,4,40.043617,-83.126592,68,348.0
803,4,40.043885,-83.126665,68,348.0
804,4,40.044153,-83.12674,68,342.0
805,4,40.044423,-83.126815,67,342.0
806,4,40.044688,-83.126897,66,342.0
807,4,40.044948,-83.12698,66,342.0
808,4,40.045208,-83.127063,66,342.0
809,4,40.045472,-83.12714,66,342.0
810,4,40.045735,-83.127213,66,342.0
811,4,40.045998,-83.127293,65,342.0
812,4,40.046258,-83.127377,65,342.0
813,4,40.046515,-83.127443,65,342.0
814,4,40.046772,-83.127512,65,342.0
815,4,40.047028,-83.12758,64,342.0
816,4,40.047287,-83.127652,65,342.0
817,4,40.047545,-83.12772,65,342.0
818,4,40.047803,-83.127792,64,342.0
819,4,40.048062,-83.127857,63,342.0
820,4,40.048317,-83.127925,64,342.0
821,4,40.048573,-83.128008,65,342.0
822,4,40.048835,-83.128087,65,342.0
823,4,40.049095,-83.128162,64,342.0
824,4,40.04935,-83.128232,64,342.0
825,4,40.049603,-83.128302,64,342.0
826,4,40.049858,-83.128373,64,342.0
827,4,40.050112,-83.128442,63,348.0
828,4,40.050358,-83.128502,63,348.0
829,4,40.050603,-83.128563,64,348.0
830,4,40.050855,-83.128632,65,348.0
831,4,40.051112,-83.128702,66,348.0
832,4,40.051373,-83.128772,68,348.0
833,4,40.051643,-83.128847,70,348.0
834,4,40.05192,-83.12892,72,348.0
835,4,40.052202,-83.128987,73,348.0
836,4,40.05249,-83.129053,74,348.0
837,4,40.052783,-83.129123,74,348.0
838,4,40.053078,-83.129198,73,348.0
839,4,40.053373,-83.129277,73,348.0
840,4,40.053665,-83.129357,71,348.0
841,4,40.053952,-83.129433,71,348.0
842,4,40.054235,-83.129508,71,348.0
843,4,40.054518,-83.129582,72,348.0
844,4,40.054803,-83.12966,73,348.0
845,4,40.055085,-83.129743,72,342.0
846,4,40.05537,-83.129825,71,342.0
847,4,40.055657,-83.129908,71,342.0
848,4,40.055935,-83.12999,70,342.0
849,4,40.056213,-83.130072,69,342.0
850,4,40.056492,-83.13015,69,342.0
851,4,40.056768,-83.13023,68,342.0
852,4,40.05704,-83.130307,68,342.0
853,4,40.05731,-83.13038,67,348.0
854,4,40.05758,-83.130453,67,342.0
855,4,40.05785,-83.130527,67,342.0
856,4,40.05812,-83.130602,68,348.0
857,4,40.05839,-83.130678,68,348.0
858,4,40.058663,-83.130753,68,348.0
859,4,40.058935,-83.130828,68,342.0
860,4,40.059207,-83.130905,68,342.0
861,4,40.05948,-83.13098,68,348.0
862,4,40.059753,-83.131057,68,348.0
863,4,40.060025,-83.13113,67,348.0
864,4,40.060293,-83.1312,67,348.0
865,4,40.06056,-83.131267,66,348.0
866,4,40.060823,-83.13133,67,348.0
867,4,40.061088,-83.131398,67,348.0
868,4,40.061353,-83.13147,66,348.0
869,4,40.061615,-83.131542,66,348.0
870,4,40.061878,-83.131615,66,342.0
871,4,40.062143,-83.131688,67,342.0
872,4,40.06241,-83.131762,67,342.0
873,4,40.062678,-83.131838,66,342.0
874,4,40.062945,-83.131915,66,342.0
875,4,40.063208,-83.131992,66,342.0
876,4,40.06347,-83.132063,66,342.0
877,4,40.063728,-83.132133,66,348.0
878,4,40.063995,-83.132208,66,342.0
879,4,40.064262,-83.132285,66,342.0
880,4,40.064525,-83.132355,66,348.0
881,4,40.064788,-83.132427,66,348.0
882,4,40.065053,-83.132495,66,348.0
883,4,40.065322,-83.132565,67,348.0
884,4,40.06559,-83.132637,67,348.0
885,4,40.06586,-83.132712,67,342.0
886,4,40.066128,-83.132787,68,342.0
887,4,40.066398,-83.132863,68,342.0
888,4,40.06667,-83.132938,68,342.0
889,4,40.066943,-83.133013,68,348.0
890,4,40.067217,-83.133088,67,348.0
891,4,40.067488,-83.13316,67,348.0
892,4,40.067758,-83.133233,68,348.0
893,4,40.068028,-83.133307,68,348.0
894,4,40.068298,-83.133378,68,348.0
895,4,40.068568,-83.133453,67,348.0
896,4,40.068838,-83.133527,66,342.0
897,4,40.069105,-83.133603,66,342.0
898,4,40.069368,-83.133678,65,342.0
899,4,40.06963,-83.133753,65,342.0
900,4,40.069888,-83.133827,64,342.0
901,4,40.070145,-83.133898,65,348.0
902,4,40.070403,-83.133968,65,348.0
903,4,40.070662,-83.134038,66,348.0
904,4,40.070922,-83.13411,66,348.0
905,4,40.071187,-83.134185,66,342.0
906,4,40.071452,-83.134257,67,348.0
907,4,40.071718,-83.13433,67,342.0
908,4,40.071987,-83.134407,67,342.0
909,4,40.072255,-83.134482,67,342.0
910,4,40.072525,-83.134555,68,348.0
911,4,40.072797,-83.134628,68,348.0
912,4,40.073068,-83.134703,68,342.0
913,4,40.07334,-83.134782,67,342.0
914,4,40.073612,-83.134857,67,342.0
915,4,40.073878,-83.134932,66,342.0
916,4,40.074143,-83.135003,65,342.0
917,4,40.074407,-83.135078,65,342.0
918,4,40.074667,-83.13515,65,342.0
919,4,40.074925,-83.13522,64,348.0
920,4,40.07518,-83.13529,63,348.0
921,4,40.075437,-83.135363,63,342.0
922,4,40.075692,-83.135443,63,342.0
923,4,40.075933,-83.135527,63,342.0
924,4,40.076182,-83.135598,63,342.0
925,4,40.07643,-83.135663,63,342.0
926,4,40.076677,-83.135727,63,348.0
927,4,40.076925,-83.135792,63,348.0
928,4,40.077183,-83.135863,62,342.0
929,4,40.077435,-83.135943,62,342.0
930,4,40.077683,-83.136018,62,342.0
931,4,40.077932,-83.136093,61,342.0
932,4,40.078178,-83.136163,61,342.0
933,4,40.078423,-83.136228,60,342.0
934,4,40.078665,-83.136293,60,342.0
935,4,40.078903,-83.136355,59,342.0
936,4,40.07914,-83.136415,58,348.0
937,4,40.079373,-83.136475,58,348.0
938,4,40.079605,-83.136533,59,348.0
939,4,40.07984,-83.136593,60,348.0
940,4,40.080075,-83.136657,60,348.0
941,4,40.080312,-83.136723,60,342.0
942,4,40.080548,-83.136792,60,342.0
943,4,40.080788,-83.136858,61,342.0
944,4,40.08103,-83.136923,62,348.0
945,4,40.081272,-83.13699,62,348.0
946,4,40.081518,-83.137057,62,342.0
947,4,40.081763,-83.137123,62,348.0
948,4,40.082012,-83.137192,63,342.0
949,4,40.082262,-83.137262,62,342.0
950,4,40.08251,-83.13733,62,342.0
951,4,40.082757,-83.137395,61,348.0
952,4,40.082998,-83.137463,60,342.0
953,4,40.083237,-83.13754,59,342.0
954,4,40.083465,-83.137613,59,342.0
955,4,40.083695,-83.137678,59,342.0
956,4,40.08393,-83.137742,60,342.0
957,4,40.084168,-83.137805,62,348.0
958,4,40.084412,-83.137865,63,348.0
959,4,40.08466,-83.137925,64,348.0
960,4,40.084915,-83.13798,65,348.0
961,4,40.085173,-83.138035,65,348.0
962,4,40.085435,-83.138083,65,348.0
963,4,40.085698,-83.138127,64,348.0
964,4,40.085962,-83.138167,60,348.0
965,4,40.086215,-83.138208,54,348.0
966,4,40.08645,-83.138243,48,348.0
967,4,40.086647,-83.138263,40,348.0
968,4,40.08681,-83.138277,37,354.0
969,4,40.086962,-83.138285,36,354.0
970,4,40.087103,-83.138293,35,354.0
971,4,40.087243,-83.1383,34,354.0
972,4,40.087382,-83.138303,34,354.0
973,4,40.087517,-83.138305,33,354.0
974,4,40.087647,-83.13831,32,354.0
975,4,40.087773,-83.138307,31,354.0
976,4,40.087895,-83.138302,28,354.0
977,4,40.08801,-83.1383,26,354.0
978,4,40.088113,-83.138297,24,0.0
979,4,40.088203,-83.138287,19,0.0
980,4,40.088282,-83.138282,17,0.0
981,4,40.088353,-83.138278,17,0.0
982,4,40.08842,-83.138275,17,0.0
983,4,40.088485,-83.13827,19,0.0
984,4,40.088555,-83.138263,21,0.0
985,4,40.088635,-83.138255,24,0.0
986,4,40.088732,-83.138253,27,0.0
987,4,40.08884,-83.13825,31,0.0
988,4,40.088965,-83.138245,34,0.0
989,4,40.0891,-83.13824,36,0.0
990,4,40.089247,-83.138235,39,0.0
991,4,40.089403,-83.138225,41,0.0
992,4,40.089568,-83.138212,43,0.0
993,4,40.089743,-83.138193,43,0.0
994,4,40.089918,-83.138173,41,0.0
995,4,40.090087,-83.138153,42,0.0
996,4,40.090258,-83.138133,43,0.0
997,4,40.090433,-83.13811,45,6.0
998,4,40.090618,-83.138087,45,6.0
999,4,40.090802,-83.138062,39,6.0
1000,4,40.090963,-83.138035,32,6.0
1001,4,40.091102,-83.13801,30,6.0
1002,4,40.091223,-83.137987,27,6.0
1003,4,40.091335,-83.137963,25,6.0
1004,4,40.091438,-83.13794,25,6.0
1005,4,40.09154,-83.137918,25,6.0
1006,4,40.091638,-83.137897,24,6.0
1007,4,40.091737,-83.137875,24,6.0
1008,4,40.091835,-83.137853,22,6.0
1009,4,40.091925,-83.13783,20,6.0
1010,4,40.092007,-83.137807,20,12.0
1011,4,40.092085,-83.137782,20,12.0
1012,4,40.092162,-83.13776,21,12.0
1013,4,40.09224,-83.137738,21,6.0
1014,4,40.092318,-83.137717,21,6.0
1015,4,40.092397,-83.137695,23,6.0
1016,4,40.092483,-83.13767,25,12.0
1017,4,40.092575,-83.137642,25,12.0
1018,4,40.092673,-83.137615,25,6.0
1019,4,40.09277,-83.137585,27,12.0
1020,4,40.092877,-83.137553,27,12.0
1021,4,40.092988,-83.137513,28,12.0
1022,4,40.093102,-83.137475,27,12.0
1023,4,40.093213,-83.137437,27,12.0
1024,4,40.093323,-83.1374,27,12.0
1025,4,40.09343,-83.137362,26,12.0
1026,4,40.093535,-83.137323,25,12.0
1027,4,40.093637,-83.137288,27,12.0
1028,4,40.093742,-83.137247,29,12.0
1029,4,40.093852,-83.137205,29,12.0
1030,4,40.093965,-83.137162,27,12.0
1031,4,40.094072,-83.137118,24,12.0
1032,4,40.09417,-83.13708,23,12.0
1033,4,40.094263,-83.137043,23,12.0
1034,4,40.094352,-83.137007,22,18.0
1035,4,40.094437,-83.136968,21,18.0
1036,4,40.094518,-83.136932,19,18.0
1037,4,40.094593,-83.136895,18,18.0
1038,4,40.094665,-83.136863,17,18.0
1039,4,40.094732,-83.136833,16,18.0
1040,4,40.094795,-83.136805,16,18.0
1041,4,40.094857,-83.13678,15,18.0
1042,4,40.094915,-83.136755,14,18.0
1043,4,40.094972,-83.13673,14,18.0
1044,4,40.095028,-83.136705,14,18.0
1045,4,40.095083,-83.136682,14,18.0
1046,4,40.095138,-83.136657,14,18.0
1047,4,40.095193,-83.136632,15,18.0
1048,4,40.095252,-83.136607,17,18.0
1049,4,40.095313,-83.136577,16,18.0
1050,4,40.095375,-83.136547,16,18.0
1051,4,40.095435,-83.136517,14,18.0
1052,4,40.095488,-83.13649,11,18.0
1053,4,40.095525,-83.13647,9,18.0
1054,4,40.095562,-83.136453,9,18.0
1055,4,40.095598,-83.136435,9,18.0
1056,4,40.095633,-83.13642,9,18.0
1057,4,40.095663,-83.136403,10,18.0
1058,4,40.095695,-83.136382,10,24.0
1059,4,40.095727,-83.136362,9,24.0
1060,4,40.09576,-83.136345,8,18.0
1061,4,40.09579,-83.136327,8,18.0
1062,4,40.095822,-83.13631,9,18.0
1063,4,40.095858,-83.136292,12,18.0
1064,4,40.095905,-83.136265,15,24.0
1065,4,40.095963,-83.136235,16,18.0
1066,4,40.096027,-83.1362,17,18.0
1067,4,40.09609,-83.136163,16,18.0
1068,4,40.096152,-83.136125,15,24.0
1069,4,40.09621,-83.13609,15,18.0
1070,4,40.096268,-83.136058,16,18.0
1071,4,40.096327,-83.136025,16,24.0
1072,4,40.096388,-83.13599,17,18.0
1073,4,40.096452,-83.135955,16,24.0
1074,4,40.096515,-83.13592,16,24.0
1075,4,40.096577,-83.135885,17,24.0
1076,4,40.09664,-83.135847,17,24.0
1077,4,40.096703,-83.13581,16,24.0
1078,4,40.096763,-83.135777,16,24.0
1079,4,40.096822,-83.135743,16,24.0
1080,4,40.09688,-83.135708,17,24.0
1081,4,40.09694,-83.135672,17,24.0
1082,4,40.097002,-83.135635,17,24.0
1083,4,40.097063,-83.135595,19,24.0
1084,4,40.09713,-83.135548,19,24.0
1085,4,40.097195,-83.135502,19,24.0
1086,4,40.097262,-83.135455,19,24.0
1087,4,40.097328,-83.135407,19,24.0
1088,4,40.097393,-83.135358,19,30.0
1089,4,40.097455,-83.135307,18,30.0
1090,4,40.097513,-83.135252,17,36.0
1091,4,40.09757,-83.135198,16,30.0
1092,4,40.097627,-83.135152,16,30.0
1093,4,40.097682,-83.135105,15,30.0
1094,4,40.097735,-83.135062,15,30.0
1095,4,40.09779,-83.135023,16,24.0
1096,4,40.097847,-83.134987,16,24.0
1097,4,40.097903,-83.13495,15,24.0
1098,4,40.09796,-83.134915,15,24.0
1099,4,40.098018,-83.13488,16,24.0
1100,4,40.098075,-83.134842,16,24.0
1101,4,40.098135,-83.134803,17,24.0
1102,4,40.098198,-83.134762,19,24.0
1103,4,40.098265,-83.13471,21,30.0
1104,4,40.098342,-83.134657,23,30.0
1105,4,40.098423,-83.134595,23,30.0
1106,4,40.098498,-83.134532,22,30.0
1107,4,40.098568,-83.134467,21,30.0
1108,4,40.098638,-83.134403,21,30.0
1109,4,40.098708,-83.134338,22,36.0
1110,4,40.098783,-83.134263,24,36.0
1111,4,40.098863,-83.134187,27,36.0
1112,4,40.09895,-83.134105,29,30.0
1113,4,40.099035,-83.134018,32,36.0
1114,4,40.099112,-83.13391,34,48.0
1115,4,40.099195,-83.133798,36,42.0
1116,4,40.099308,-83.133692,37,36.0
1117,4,40.099428,-83.133578,36,36.0
1118,4,40.099557,-83.133462,36,36.0
1119,4,40.099685,-83.133347,37,36.0
1120,4,40.099813,-83.133232,39,36.0
1121,4,40.09995,-83.133112,40,36.0
1122,4,40.100087,-83.132982,37,36.0
1123,4,40.100213,-83.132847,35,42.0
1124,4,40.100308,-83.132707,33,54.0
1125,4,40.100377,-83.132563,27,66.0
1126,4,40.100422,-83.132427,27,66.0
1127,4,40.10045,-83.132287,28,78.0
1128,4,40.100457,-83.132135,29,90.0
1129,4,40.10044,-83.13198,32,102.0
1130,4,40.100393,-83.131832,32,114.0
1131,4,40.100318,-83.13169,31,126.0
1132,4,40.100228,-83.131572,30,138.0
1133,4,40.100128,-83.131488,30,150.0
1134,4,40.100022,-83.131435,27,156.0
1135,4,40.099918,-83.131403,26,168.0
1136,4,40.099807,-83.1314,25,180.0
1137,4,40.099703,-83.131415,26,186.0
1138,4,40.09961,-83.13146,27,198.0
1139,4,40.099515,-83.131532,29,210.0
1140,4,40.099423,-83.13163,29,216.0
1141,4,40.099345,-83.13175,30,228.0
1142,4,40.099283,-83.131888,30,240.0
1143,4,40.099238,-83.132037,31,246.0
1144,4,40.099205,-83.132202,34,258.0
1145,4,40.099177,-83.132373,37,258.0
1146,4,40.099155,-83.13256,39,258.0
1147,4,40.099138,-83.132765,40,264.0
1148,4,40.099123,-83.132982,43,264.0
1149,4,40.099108,-83.133212,46,264.0
1150,4,40.0991,-83.133458,48,264.0
1151,4,40.099097,-83.133717,51,264.0
1152,4,40.099098,-83.13399,53,270.0
1153,4,40.0991,-83.134277,56,270.0
1154,4,40.099103,-83.134577,59,270.0
1155,4,40.099107,-83.134892,61,270.0
1156,4,40.09911,-83.135217,62,270.0
1157,4,40.099113,-83.135548,64,270.0
1158,4,40.099115,-83.13589,65,270.0
1159,4,40.099117,-83.136237,66,270.0
1160,4,40.09912,-83.13659,67,270.0
1161,4,40.099123,-83.13695,68,270.0
1162,4,40.099128,-83.137313,70,270.0
1163,4,40.099128,-83.137687,70,270.0
1164,4,40.09913,-83.138063,71,270.0
1165,4,40.099128,-83.138442,71,270.0
1166,4,40.099128,-83.138822,71,270.0
1167,4,40.099128,-83.139203,71,270.0
1168,4,40.099137,-83.139578,69,270.0
1169,4,40.099138,-83.13995,68,264.0
1170,4,40.099138,-83.140317,66,270.0
1171,4,40.099138,-83.140677,66,270.0
1172,4,40.099138,-83.141032,65,270.0
1173,4,40.099142,-83.141382,65,270.0
1174,4,40.099145,-83.141728,66,270.0
1175,4,40.099143,-83.142083,66,264.0
1176,4,40.099145,-83.142437,66,270.0
1177,4,40.099145,-83.142788,65,264.0
1178,4,40.099143,-83.14314,65,264.0
1179,4,40.099145,-83.143488,65,270.0
1180,4,40.099148,-83.143833,64,270.0
1181,4,40.09915,-83.144177,63,270.0
1182,4,40.09915,-83.144515,63,264.0
1183,4,40.099152,-83.144855,63,264.0
1184,4,40.099153,-83.145192,63,270.0
1185,4,40.099155,-83.145532,63,270.0
1186,4,40.099157,-83.14587,63,270.0
1187,4,40.09916,-83.146207,63,270.0
1188,4,40.099162,-83.14654,63,270.0
1189,4,40.099165,-83.146872,63,270.0
1190,4,40.099167,-83.147202,63,270.0
1191,4,40.09917,-83.147533,63,270.0
1192,4,40.099175,-83.147867,63,270.0
1193,4,40.099178,-83.148203,63,270.0
1194,4,40.099183,-83.14854,63,270.0
1195,4,40.099187,-83.148875,62,270.0
1196,4,40.09919,-83.149205,61,270.0
1197,4,40.099188,-83.149532,59,270.0
1198,4,40.099188,-83.14985,58,270.0
1199,4,40.099188,-83.15016,58,270.0
1200,4,40.09919,-83.150463,57,264.0
1201,4,40.09919,-83.150763,57,264.0
1202,4,40.09919,-83.151062,56,264.0
1203,4,40.099192,-83.151358,53,270.0
1204,4,40.099192,-83.151645,52,270.0
1205,4,40.099197,-83.15192,51,270.0
1206,4,40.099202,-83.152188,52,270.0
1207,4,40.099203,-83.152462,52,270.0
1208,4,40.099205,-83.152737,54,270.0
1209,4,40.099205,-83.153022,55,264.0
1210,4,40.099203,-83.153312,56,264.0
1211,4,40.099203,-83.153608,57,264.0
1212,4,40.099205,-83.15391,58,270.0
1213,4,40.099205,-83.154215,58,270.0
1214,4,40.099207,-83.154525,59,270.0
1215,4,40.099208,-83.154835,59,270.0
1216,4,40.099212,-83.155148,58,270.0
1217,4,40.099215,-83.155458,57,270.0
1218,4,40.099217,-83.155763,57,270.0
1219,4,40.099217,-83.156065,56,270.0
1220,4,40.099217,-83.156362,57,270.0
1221,4,40.099217,-83.156658,57,264.0
1222,4,40.099217,-83.15696,58,264.0
1223,4,40.099218,-83.157267,59,270.0
1224,4,40.09922,-83.157577,60,270.0
1225,4,40.099222,-83.157893,62,270.0
1226,4,40.099223,-83.158217,62,270.0
1227,4,40.099225,-83.158543,62,270.0
1228,4,40.099217,-83.158875,63,264.0
1229,4,40.099213,-83.159202,63,264.0
1230,4,40.09921,-83.159537,65,264.0
1231,4,40.099212,-83.159878,65,270.0
1232,4,40.099212,-83.160227,66,270.0
1233,4,40.099212,-83.160577,67,270.0
1234,4,40.099213,-83.16093,68,270.0
1235,4,40.099212,-83.16129,68,264.0
1236,4,40.099212,-83.161652,68,270.0
1237,4,40.09921,-83.162015,68,264.0
1238,4,40.099208,-83.162377,67,264.0
1239,4,40.09921,-83.162737,67,270.0
1240,4,40.099213,-83.163095,67,270.0
1241,4,40.099215,-83.16345,67,270.0
1242,4,40.099217,-83.163805,67,270.0
1243,4,40.099218,-83.164162,67,270.0
1244,4,40.09922,-83.16452,68,270.0
1245,4,40.099222,-83.164882,68,270.0
1246,4,40.099225,-83.165245,70,270.0
1247,4,40.099232,-83.165613,70,270.0
1248,4,40.099245,-83.165983,71,270.0
1249,4,40.099265,-83.166355,71,270.0
1250,4,40.099292,-83.166728,70,270.0
1251,4,40.099327,-83.167105,70,276.0
1252,4,40.099372,-83.16748,69,276.0
1253,4,40.099427,-83.167848,68,276.0
1254,4,40.099498,-83.168198,67,282.0
1255,4,40.099573,-83.168547,66,282.0
1256,4,40.099652,-83.168885,67,282.0
1257,4,40.099733,-83.169222,67,282.0
1258,4,40.099818,-83.169555,67,288.0
1259,4,40.099912,-83.169887,66,288.0
1260,4,40.100013,-83.170215,66,288.0
1261,4,40.100122,-83.170538,66,288.0
1262,4,40.100233,-83.170858,67,294.0
1263,4,40.100357,-83.171173,68,294.0
1264,4,40.100487,-83.171488,68,294.0
1265,4,40.100623,-83.171805,69,294.0
1266,4,40.100763,-83.17212,69,300.0
1267,4,40.100913,-83.172432,69,300.0
1268,4,40.101068,-83.172738,69,300.0
1269,4,40.101228,-83.173038,68,300.0
1270,4,40.101397,-83.173332,68,306.0
1271,4,40.10157,-83.173615,67,306.0
1272,4,40.101747,-83.173888,66,306.0
1273,4,40.101928,-83.174152,65,306.0
1274,4,40.102113,-83.174402,65,312.0
1275,4,40.102302,-83.174647,64,312.0
1276,4,40.102493,-83.174885,65,312.0
1277,4,40.102683,-83.17512,66,312.0
1278,4,40.102882,-83.175353,66,312.0
1279,4,40.103087,-83.17558,66,318.0
1280,4,40.103295,-83.1758,66,318.0
1281,4,40.103512,-83.176015,66,318.0
1282,4,40.103735,-83.176223,67,324.0
1283,4,40.103962,-83.176425,67,324.0
1284,4,40.104193,-83.17662,67,324.0
1285,4,40.104427,-83.176807,66,324.0
1286,4,40.10466,-83.176985,66,324.0
1287,4,40.104895,-83.177155,65,330.0
1288,4,40.105133,-83.17731,65,330.0
1289,4,40.10537,-83.177442,64,330.0
1290,4,40.105603,-83.177563,64,336.0
1291,4,40.105842,-83.177682,65,336.0
1292,4,40.106082,-83.1778,65,336.0
1293,4,40.10633,-83.177923,66,336.0
1294,4,40.106583,-83.17805,66,336.0
1295,4,40.106837,-83.178178,66,336.0
1296,4,40.107088,-83.17831,67,336.0
1297,4,40.107347,-83.178437,67,336.0
1298,4,40.107607,-83.178562,68,336.0
1299,4,40.107867,-83.178688,67,336.0
1300,4,40.108127,-83.178815,67,336.0
1301,4,40.108387,-83.178943,67,336.0
1302,4,40.108643,-83.179072,66,336.0
1303,4,40.108897,-83.179197,65,336.0
1304,4,40.109145,-83.179318,65,336.0
1305,4,40.109393,-83.17944,65,336.0
1306,4,40.109643,-83.179563,66,336.0
1307,4,40.109893,-83.17969,66,336.0
1308,4,40.110147,-83.179817,66,336.0
1309,4,40.110403,-83.179945,66,336.0
1310,4,40.110655,-83.180073,66,336.0
1311,4,40.110907,-83.1802,66,336.0
1312,4,40.111158,-83.180327,66,336.0
1313,4,40.11141,-83.180455,66,336.0
1314,4,40.111662,-83.180582,67,336.0
1315,4,40.111915,-83.180712,68,336.0
1316,4,40.112172,-83.180842,68,336.0
1317,4,40.11243,-83.180972,69,336.0
1318,4,40.112692,-83.181103,70,336.0
1319,4,40.112957,-83.181235,70,336.0
1320,4,40.113223,-83.181368,70,336.0
1321,4,40.11349,-83.181502,69,336.0
1322,4,40.113753,-83.181637,69,336.0
1323,4,40.114015,-83.181768,69,336.0
1324,4,40.114277,-83.1819,69,336.0
1325,4,40.114538,-83.182033,70,336.0
1326,4,40.114803,-83.182168,70,336.0
1327,4,40.11507,-83.182303,71,336.0
1328,4,40.11534,-83.18244,72,336.0
1329,4,40.115613,-83.18258,72,336.0
1330,4,40.115888,-83.182722,71,336.0
