Time,CarId,Longitude,Latitude,Speed,Heading,Class
215.5031409,649677,49.261723,4.056808,7.47,236.1,0
215.6031409,649677,49.261718,4.056802,7.48,231.7,0
215.7031409,649677,49.261712,4.056795,7.52,227.1,0
215.8031409,649677,49.261706,4.056793,7.45,219.4,0
215.9031409,649677,49.261699,4.05679,7.48,211.6,0
216.0031409,649677,49.261693,4.056787,7.49,206.9,0
216.1031409,649677,49.261686,4.056785,7.48,203.3,0
216.2031409,649677,49.26168,4.056782,7.43,199.9,0
216.3031409,649677,49.261673,4.056781,7.42,195.4,0
216.4031409,649677,49.261667,4.056779,7.57,192.1,0
216.5031409,649677,49.26166,4.056778,7.82,190.8,0
216.6031409,649677,49.261653,4.056777,8,189.5,0
216.9031409,649677,49.26163,4.056773,8.58,186.2,0
217.2031409,649677,49.261606,4.056768,9.16,186.2,0
217.5031409,649677,49.261581,4.056763,9.74,186.2,0
217.8031409,649677,49.261553,4.056758,10.36,186.2,0
218.1031409,649677,49.261525,4.056753,10.91,186.2,0
218.4031409,649677,49.261494,4.056747,11.5,186.2,0
218.7031409,649677,49.261463,4.056741,12.01,186.2,0
219.0031409,649677,49.261429,4.056735,12.62,186.2,0
219.3031409,649677,49.261395,4.056729,13.14,186.2,0
219.6031409,649677,49.26136,4.056722,13.07,186.2,0
219.9031409,649677,49.261324,4.056715,13.13,186.2,0
220.2031409,649677,49.261289,4.056709,13.09,186.2,0
220.6031409,649677,49.261243,4.0567,13.08,186.2,0
221.0031409,649677,49.261196,4.056691,13.09,186.2,0
221.4031409,649677,49.261149,4.056683,13.08,186.2,0
221.8031409,649677,49.261102,4.056674,4.28,173.8,1
222.2031409,649677,49.261056,4.056665,4.28,173.8,0
222.6031409,649677,49.261009,4.056656,4.28,173.8,0
223.0031409,649677,49.260962,4.056647,4.28,173.8,0
223.4031409,649677,49.260915,4.056637,4.28,173.8,0
223.8031409,649677,49.260869,4.056626,4.28,173.8,0
224.2031409,649677,49.260822,4.056615,4.28,173.8,0
224.6031409,649677,49.260776,4.056603,4.28,173.8,0
225.0031409,649677,49.260729,4.056592,4.28,173.8,0
225.4031409,649677,49.260683,4.056581,4.28,173.8,0
225.8031409,649677,49.260636,4.05657,4.28,173.8,0
226.2031409,649677,49.260589,4.056559,4.28,173.8,0
226.6031409,649677,49.260543,4.056548,4.28,173.8,0
226.8031409,649677,49.26052,4.056536,4.28,173.8,0
226.9031409,649677,49.26051,4.056523,4.28,173.8,0
227.0031409,649677,49.260501,4.05651,4.28,173.8,0
227.1031409,649677,49.260492,4.056499,4.28,173.8,0
227.2031409,649677,49.26048,4.056493,4.28,173.8,0
227.3031409,649677,49.260468,4.056488,4.28,173.8,0
227.4031409,649677,49.260456,4.056486,4.28,173.8,0
227.5031409,649677,49.260445,4.056484,4.28,173.8,0
227.6031409,649677,49.260433,4.056482,4.28,173.8,0
227.7031409,649677,49.260421,4.05648,4.28,173.8,0
227.8031409,649677,49.26041,4.056478,13.08,185.6,1
228.2031409,649677,49.260363,4.05647,13.09,185.6,0
228.6031409,649677,49.260316,4.056462,13.04,185.6,0
229.0031409,649677,49.260269,4.056454,13.15,185.6,0
229.4031409,649677,49.260222,4.056446,13.04,185.6,0
229.8031409,649677,49.260175,4.056438,13.1,185.2,0
230.2031409,649677,49.260128,4.056436,13.08,180.4,0
230.4031409,649677,49.260105,4.05644,13.14,175.6,0
230.6031409,649677,49.260082,4.056448,13.14,169.6,0
230.8031409,649677,49.260059,4.056456,13.14,166,0
231.0031409,649677,49.260035,4.056457,13.13,171.9,0
231.1031409,649677,49.260024,4.056456,13.04,176.2,0
231.2031409,649677,49.260012,4.056454,13.04,181.8,0
231.3031409,649677,49.26,4.056451,13.09,184.1,0
231.4031409,649677,49.259989,4.056449,13.11,186,0
231.5031409,649677,49.259977,4.056447,13.14,186.7,0
231.9031409,649677,49.25993,4.056439,13.05,185.8,0
232.3031409,649677,49.259883,4.05643,13.15,185.8,0
232.7031409,649677,49.259836,4.056422,13.11,185.8,0
233.1031409,649677,49.259789,4.056414,13.16,185.8,0
233.5031409,649677,49.259743,4.056405,13.05,185.8,0
233.9031409,649677,49.259696,4.056397,13.16,185.8,0
234.3031409,649677,49.259649,4.056389,13.07,185.8,0
471.9376741,666414,49.25963,4.056426,6.93,27.5,0
472.0376741,666414,49.259636,4.056428,6.97,24,0
472.1376741,666414,49.259642,4.056431,6.97,20.6,0
472.2376741,666414,49.259645,4.056477,7.02,46.3,0
472.3376741,666414,49.259651,4.056478,7.19,43.1,0
472.4376741,666414,49.259658,4.056479,7.34,42.3,0
472.5376741,666414,49.259665,4.05648,7.53,41.5,0
472.8376741,666414,49.259686,4.056484,8.04,38.7,0
472.9376741,666414,49.259693,4.056485,8.28,5.8,0
473.0376741,666414,49.259701,4.056486,8.43,5.8,0
473.1376741,666414,49.259708,4.056488,8.59,5.8,0
473.2376741,666414,49.259716,4.056489,8.84,5.8,0
473.5376741,666414,49.259741,4.056494,9.43,5.8,0
473.8376741,666414,49.259767,4.056498,10.1,5.8,0
474.1376741,666414,49.259796,4.056503,10.65,5.8,0
474.4376741,666414,49.259823,4.056508,10.16,5.8,0
474.7376741,666414,49.25985,4.056513,9.84,5.8,0
475.0376741,666414,49.259877,4.056518,10.2,5.8,0
475.4376741,666414,49.259914,4.056524,10.06,5.8,0
475.6376741,666414,49.259931,4.056527,9.21,5.8,0
475.8376741,666414,49.259946,4.05653,8.95,5.8,0
476.0376741,666414,49.259963,4.056533,9.38,5.8,0
476.2376741,666414,49.25998,4.056536,9.77,5.8,0
476.5376741,666414,49.260007,4.056542,10.32,6.4,0
476.8376741,666414,49.260036,4.056545,10.87,5.1,0
477.1376741,666414,49.260066,4.056545,11.53,359.5,0
477.3376741,666414,49.260087,4.056539,11.87,353.3,0
477.5376741,666414,49.260108,4.056531,12.24,346.8,0
477.7376741,666414,49.26013,4.056525,12.49,347.6,0
477.9376741,666414,49.260153,4.056524,12.44,353.3,0
478.0376741,666414,49.260164,4.056525,12.42,358.1,0
478.1376741,666414,49.260175,4.056526,12.46,0.4,0
478.2376741,666414,49.260186,4.056528,12.44,2.6,0
478.3376741,666414,49.260197,4.05653,12.43,4.6,0
478.7376741,666414,49.260242,4.056538,12.38,5.6,0
479.1376741,666414,49.260286,4.056545,12.39,5.6,0
479.5376741,666414,49.260331,4.056553,12.43,5.6,0
479.9376741,666414,49.260375,4.056561,12.42,5.6,0
480.3376741,666414,49.26042,4.056568,12.39,5.6,0
480.7376741,666414,49.260464,4.056576,12.4,5.6,0
481.1376741,666414,49.260508,4.056585,12.39,6.8,0
481.5376741,666414,49.260553,4.056595,12.38,7.3,0
481.9376741,666414,49.260597,4.056605,12.38,8.1,0
482.3376741,666414,49.260641,4.056616,2.52,0.6,1
482.7376741,666414,49.260685,4.056626,2.52,0.6,0
483.1376741,666414,49.26073,4.056637,2.52,0.6,0
483.5376741,666414,49.260774,4.056647,2.52,0.6,0
483.9376741,666414,49.260818,4.056658,2.52,0.6,0
484.3376741,666414,49.260862,4.056669,2.52,0.6,0
484.7376741,666414,49.260906,4.056679,2.52,0.6,0
485.1376741,666414,49.260951,4.056689,2.52,0.6,0
485.5376741,666414,49.260995,4.056698,2.52,0.6,0
485.9376741,666414,49.26104,4.056706,2.52,0.6,0
486.3376741,666414,49.261084,4.056715,2.52,0.6,0
486.7376741,666414,49.261128,4.056723,2.52,0.6,0
487.1376741,666414,49.261173,4.056731,2.52,0.6,0
487.5376741,666414,49.261217,4.05674,2.52,0.6,0
487.9376741,666414,49.261262,4.056748,2.52,0.6,0
488.3376741,666414,49.261306,4.056756,2.52,0.6,0
488.7376741,666414,49.26135,4.056765,12.38,6.2,1
489.1376741,666414,49.261395,4.056773,12.43,6.2,0
489.5376741,666414,49.261439,4.056781,12.45,6.2,0
489.9376741,666414,49.261484,4.056789,12.47,6.2,0
490.3376741,666414,49.261528,4.056798,12.47,6.2,0
490.7376741,666414,49.261573,4.056806,12.46,6.2,0
491.1376741,666414,49.261617,4.056814,12.41,6.2,0
491.5376741,666414,49.261661,4.056823,12.38,6.2,0
491.9376741,666414,49.261706,4.056831,12.44,5.9,0
492.3376741,666414,49.26175,4.056838,12.4,5.7,0
492.7376741,666414,49.261795,4.056846,12.45,5.7,0
493.1376741,666414,49.261839,4.056854,12.47,5.9,0
493.5376741,666414,49.261884,4.056863,12.5,6.4,0
493.9376741,666414,49.261928,4.056871,12.45,6.4,0
494.3376741,666414,49.261972,4.05688,12.41,6.4,0
494.7376741,666414,49.262017,4.056888,12.5,6.4,0
495.1376741,666414,49.262061,4.056897,12.47,6.4,0
495.5376741,666414,49.262104,4.056906,12.5,7,0
495.9376741,666414,49.262147,4.056916,12.44,7.6,0
496.3376741,666414,49.262191,4.056927,12.48,8.6,0
496.7376741,666414,49.262235,4.056938,12.39,8.7,0
497.1376741,666414,49.262279,4.056949,12.39,8.7,0
508.7376741,666414,49.26228,4.056905,10.77,188.7,0
509.0376741,666414,49.26225,4.056897,11.37,188.7,0
509.3376741,666414,49.262219,4.056889,11.95,188.7,0
509.6376741,666414,49.262186,4.056881,12.45,188.7,0
509.9376741,666414,49.262153,4.056871,12.44,189.9,0
510.1376741,666414,49.262132,4.056855,12.48,198.2,0
510.2376741,666414,49.262124,4.056843,12.39,206.7,0
510.3376741,666414,49.262115,4.056831,12.4,214,0
510.4376741,666414,49.262105,4.056822,12.47,216.3,0
510.5376741,666414,49.262094,4.056816,12.48,213.3,0
510.6376741,666414,49.262083,4.056813,12.49,205.3,0
510.7376741,666414,49.262072,4.05681,12.41,196.3,0
510.8376741,666414,49.262061,4.056808,12.44,190.6,0
510.9376741,666414,49.262049,4.056806,12.49,187.6,0
511.0376741,666414,49.262038,4.056804,12.5,186.4,0
511.1376741,666414,49.262027,4.056802,12.41,186.4,0
511.5376741,666414,49.261983,4.056793,12.49,186.4,0
511.9376741,666414,49.261938,4.056785,12.4,186.4,0
512.3376741,666414,49.261894,4.056776,12.38,186.4,0
512.7376741,666414,49.261849,4.056767,12.39,186.4,0
513.1376741,666414,49.261805,4.05676,12.39,185.3,0
513.4376741,666414,49.261771,4.05676,12.43,180,0
513.6376741,666414,49.261749,4.056766,12.4,174.3,0
513.8376741,666414,49.261728,4.056773,12.48,168.2,0
514.0376741,666414,49.261706,4.05678,12.47,167,0
514.2376741,666414,49.261683,4.056781,12.46,172.4,0
514.3376741,666414,49.261672,4.05678,12.38,176.6,0
514.4376741,666414,49.261661,4.056778,12.48,181,0
514.5376741,666414,49.26165,4.056776,12.5,183.1,0
514.6376741,666414,49.261639,4.056774,12.39,185.2,0
514.7376741,666414,49.261628,4.056772,12.46,186.2,0
515.1376741,666414,49.261583,4.056764,12.48,186.2,0
515.5376741,666414,49.261539,4.056755,12.43,186.2,0
515.9376741,666414,49.261494,4.056747,12.46,186.2,0
516.3376741,666414,49.26145,4.056739,12.49,186.2,0
516.7376741,666414,49.261405,4.056731,12.47,186.2,0
517.1376741,666414,49.261361,4.056722,12.4,186.2,0
517.5376741,666414,49.261317,4.056714,12.43,186.2,0
517.9376741,666414,49.261272,4.056706,12.41,186.2,0
518.3376741,666414,49.261228,4.056697,12.47,186.2,0
518.7376741,666414,49.261183,4.056689,12.46,186.2,0
519.1376741,666414,49.261139,4.056681,12.41,186.2,0
519.5376741,666414,49.261094,4.056672,12.43,186.2,0
519.9376741,666414,49.26105,4.056664,12.49,186.2,0
520.3376741,666414,49.261005,4.056656,2.21,175.6,1
520.7376741,666414,49.260961,4.056647,2.21,175.6,0
521.1376741,666414,49.260917,4.056637,2.21,175.6,0
521.5376741,666414,49.260873,4.056627,2.21,175.6,0
521.9376741,666414,49.260828,4.056616,2.21,175.6,0
522.3376741,666414,49.260784,4.056606,2.21,175.6,0
522.7376741,666414,49.26074,4.056595,2.21,175.6,0
523.1376741,666414,49.260696,4.056584,2.21,175.6,0
523.5376741,666414,49.260652,4.056574,2.21,175.6,0
523.9376741,666414,49.260607,4.056563,2.21,175.6,0
524.3376741,666414,49.260563,4.056553,2.21,175.6,0
524.7376741,666414,49.260519,4.056535,2.21,175.6,0
524.8376741,666414,49.26051,4.056523,2.21,175.6,0
524.9376741,666414,49.260502,4.056511,2.21,175.6,0
525.0376741,666414,49.260493,4.056499,2.21,175.6,0
525.1376741,666414,49.260482,4.056494,2.21,175.6,0
525.2376741,666414,49.260471,4.056489,2.21,175.6,0
525.3376741,666414,49.26046,4.056487,2.21,175.6,0
525.4376741,666414,49.260448,4.056485,2.21,175.6,0
525.5376741,666414,49.260437,4.056483,2.21,175.6,0
525.6376741,666414,49.260426,4.056481,2.21,175.6,0
525.7376741,666414,49.260415,4.056479,12.5,185.6,1
526.1376741,666414,49.260371,4.056471,12.5,185.6,0
526.5376741,666414,49.260326,4.056464,12.49,185.6,0
526.9376741,666414,49.260281,4.056456,12.47,185.6,0
527.3376741,666414,49.260237,4.056448,12.47,185.6,0
527.7376741,666414,49.260192,4.056441,12.4,185.6,0
528.1376741,666414,49.260148,4.056436,12.41,183.3,0
528.4376741,666414,49.260114,4.056437,12.39,178.5,0
528.6376741,666414,49.260092,4.056444,12.39,172.3,0
528.8376741,666414,49.26007,4.056452,12.45,166.4,0
529.0376741,666414,49.260048,4.056457,12.4,168.4,0
529.2376741,666414,49.260026,4.056457,12.44,175,0
529.3376741,666414,49.260015,4.056455,12.42,180.5,0
529.4376741,666414,49.260004,4.056452,12.47,183.4,0
529.5376741,666414,49.259993,4.05645,12.47,185.4,0
529.6376741,666414,49.259982,4.056448,12.46,186.8,0
530.0376741,666414,49.259937,4.05644,12.5,185.8,0
530.4376741,666414,49.259893,4.056432,12.42,185.8,0
530.8376741,666414,49.259848,4.056424,12.46,185.8,0
531.2376741,666414,49.259804,4.056416,12.5,185.8,0
531.6376741,666414,49.259759,4.056408,12.4,185.8,0
532.0376741,666414,49.259715,4.0564,12.46,185.8,0
532.4376741,666414,49.25967,4.056393,12.46,185.8,0
618.5972919,675199,49.259644,4.056476,14.45,6.5,0
618.8972919,675199,49.259683,4.056483,14.45,5.9,0
619.1972919,675199,49.259722,4.05649,14.55,5.8,0
619.4972919,675199,49.25976,4.056497,14.48,5.8,0
619.7972919,675199,49.259799,4.056504,14.47,5.8,0
620.0972919,675199,49.259838,4.056511,14.44,5.8,0
620.3972919,675199,49.259877,4.056518,14.45,5.8,0
620.6972919,675199,49.259916,4.056525,14.44,5.8,0
620.9972919,675199,49.259954,4.056532,14.44,5.8,0
621.2972919,675199,49.259993,4.056538,14.48,5.9,0
621.5972919,675199,49.260032,4.056545,14.49,5.6,0
621.8972919,675199,49.26007,4.056543,14.49,358.2,0
622.0972919,675199,49.260096,4.056535,14.48,350.4,0
622.2972919,675199,49.260121,4.056526,14.56,346.2,0
622.4972919,675199,49.260147,4.056523,14.56,351.4,0
622.5972919,675199,49.260161,4.056525,14.56,356.7,0
622.6972919,675199,49.260174,4.056526,14.56,0.1,0
622.7972919,675199,49.260187,4.056528,14.5,2.8,0
622.8972919,675199,49.260199,4.05653,14.43,4.7,0
623.1972919,675199,49.260238,4.056537,14.45,5.6,0
623.4972919,675199,49.260277,4.056544,14.46,5.6,0
623.7972919,675199,49.260316,4.05655,14.48,5.6,0
624.0972919,675199,49.260355,4.056557,14.46,5.6,0
624.3972919,675199,49.260394,4.056564,14.52,5.6,0
624.6972919,675199,49.260433,4.056571,14.48,5.6,0
624.9972919,675199,49.260471,4.056577,14.51,5.8,0
625.2972919,675199,49.26051,4.056585,14.5,6.8,0
625.5972919,675199,49.260549,4.056594,14.43,7.2,0
625.8972919,675199,49.260587,4.056603,14.55,8.1,0
626.1972919,675199,49.260626,4.056612,14.48,8.1,0
626.4972919,675199,49.260665,4.056621,6.2,0.5,1
626.7972919,675199,49.260703,4.056631,6.2,0.5,0
627.0972919,675199,49.260742,4.05664,6.2,0.5,0
627.3972919,675199,49.260781,4.056649,6.2,0.5,0
627.6972919,675199,49.260819,4.056658,6.2,0.5,0
627.9972919,675199,49.260858,4.056668,6.2,0.5,0
628.2972919,675199,49.260897,4.056677,6.2,0.5,0
628.5972919,675199,49.260935,4.056686,6.2,0.5,0
628.8972919,675199,49.260974,4.056694,6.2,0.5,0
629.1972919,675199,49.261013,4.056701,6.2,0.5,0
629.4972919,675199,49.261052,4.056709,6.2,0.5,0
629.7972919,675199,49.26109,4.056716,6.2,0.5,0
630.0972919,675199,49.261129,4.056723,6.2,0.5,0
630.3972919,675199,49.261168,4.05673,6.2,0.5,0
630.6972919,675199,49.261207,4.056738,6.2,0.5,0
630.9972919,675199,49.261246,4.056745,6.2,0.5,0
631.2972919,675199,49.261285,4.056752,6.2,0.5,0
631.5972919,675199,49.261323,4.056759,14.43,6.2,1
631.8972919,675199,49.261362,4.056767,14.55,6.2,0
632.1972919,675199,49.261401,4.056774,14.52,6.2,0
632.4972919,675199,49.26144,4.056781,14.43,6.2,0
632.7972919,675199,49.261479,4.056789,14.53,6.2,0
633.0972919,675199,49.261517,4.056796,14.52,6.2,0
633.3972919,675199,49.261556,4.056803,14.46,6.2,0
633.6972919,675199,49.261595,4.05681,14.45,6.2,0
633.9972919,675199,49.261634,4.056817,14.52,6.2,0
634.2972919,675199,49.261673,4.056825,14.53,6.3,0
634.5972919,675199,49.261711,4.056832,14.46,5.9,0
634.8972919,675199,49.26175,4.056838,14.52,5.7,0
635.1972919,675199,49.261789,4.056845,14.48,5.7,0
635.4972919,675199,49.261828,4.056852,14.53,5.7,0
635.7972919,675199,49.261867,4.056859,14.51,6.4,0
636.0972919,675199,49.261906,4.056867,14.45,6.4,0
636.3972919,675199,49.261944,4.056874,14.53,6.4,0
636.6972919,675199,49.261983,4.056882,14.56,6.4,0
636.9972919,675199,49.262022,4.056889,14.54,6.4,0
637.2972919,675199,49.262061,4.056897,14.47,6.4,0
637.5972919,675199,49.2621,4.05691,14.45,11.1,0
637.6972919,675199,49.26211,4.056923,14.52,19.8,0
637.7972919,675199,49.26212,4.056937,14.48,30.6,0
637.8972919,675199,49.262131,4.05695,14.5,36.7,0
637.9972919,675199,49.262143,4.056958,14.43,35.3,0
638.0972919,675199,49.262156,4.056962,14.46,26.5,0
638.1972919,675199,49.262169,4.056966,14.53,16.2,0
638.2972919,675199,49.262182,4.056969,14.47,11.6,0
638.3972919,675199,49.262195,4.056972,14.53,8.7,0
638.4972919,675199,49.262207,4.056976,14.48,8.7,0
638.5972919,675199,49.26222,4.056979,14.45,8.7,0
638.8972919,675199,49.262259,4.056989,14.49,8.7,0
639.1972919,675199,49.262297,4.056999,14.52,8.7,0
668.5972919,675199,49.262277,4.056904,14.43,188.7,0
668.8972919,675199,49.262239,4.056894,14.46,188.7,0
669.1972919,675199,49.2622,4.056884,14.53,188.7,0
669.4972919,675199,49.262161,4.056875,14.56,188.7,0
669.6972919,675199,49.262136,4.056861,14.46,194.4,0
669.7972919,675199,49.262126,4.056846,14.45,204.4,0
669.8972919,675199,49.262116,4.056832,14.43,213.4,0
669.9972919,675199,49.262105,4.056822,14.54,216.3,0
670.0972919,675199,49.262092,4.056815,14.54,211.9,0
670.1972919,675199,49.262079,4.056812,14.53,201.8,0
670.2972919,675199,49.262066,4.056809,14.45,191.9,0
670.3972919,675199,49.262053,4.056807,14.46,188.5,0
670.4972919,675199,49.26204,4.056804,14.48,186.4,0
670.5972919,675199,49.262027,4.056802,14.55,186.4,0
670.8972919,675199,49.261988,4.056794,14.47,186.4,0
671.1972919,675199,49.261949,4.056787,14.44,186.4,0
671.4972919,675199,49.26191,4.056779,14.55,186.4,0
671.7972919,675199,49.261871,4.056772,14.45,186.4,0
672.0972919,675199,49.261833,4.056764,14.47,186.4,0
672.3972919,675199,49.261794,4.05676,14.49,183.5,0
672.5972919,675199,49.261768,4.05676,14.52,179.4,0
672.7972919,675199,49.261742,4.056768,14.47,172.4,0
672.9972919,675199,49.261717,4.056777,14.53,166.7,0
673.1972919,675199,49.261691,4.056781,14.55,170.4,0
673.3972919,675199,49.261665,4.056779,14.46,180.1,0
673.5972919,675199,49.261639,4.056774,14.44,185.2,0
673.7972919,675199,49.261613,4.056769,14.49,186.2,0
673.9972919,675199,49.261587,4.056765,14.47,186.2,0
674.1972919,675199,49.261561,4.05676,14.43,186.2,0
674.4972919,675199,49.261523,4.056752,14.49,186.2,0
674.7972919,675199,49.261484,4.056745,14.48,186.2,0
675.0972919,675199,49.261445,4.056738,14.54,186.2,0
675.3972919,675199,49.261406,4.056731,14.54,186.2,0
675.6972919,675199,49.261367,4.056723,14.43,186.2,0
675.9972919,675199,49.261329,4.056716,14.43,186.2,0
676.2972919,675199,49.26129,4.056709,14.44,186.2,0
676.5972919,675199,49.261251,4.056702,14.48,186.2,0
676.8972919,675199,49.261212,4.056694,14.45,186.2,0
677.1972919,675199,49.261174,4.056687,14.51,186.2,0
677.4972919,675199,49.261135,4.05668,14.51,186.2,0
677.7972919,675199,49.261096,4.056673,14.51,186.2,0
678.0972919,675199,49.261057,4.056665,5.75,174.9,1
678.3972919,675199,49.261018,4.056658,5.75,174.9,0
678.6972919,675199,49.26098,4.056651,5.75,174.9,0
678.9972919,675199,49.260941,4.056643,5.75,174.9,0
679.2972919,675199,49.260902,4.056634,5.75,174.9,0
679.5972919,675199,49.260863,4.056624,5.75,174.9,0
679.8972919,675199,49.260825,4.056615,5.75,174.9,0
680.1972919,675199,49.260786,4.056606,5.75,174.9,0
680.4972919,675199,49.260748,4.056597,5.75,174.9,0
680.7972919,675199,49.260709,4.056588,5.75,174.9,0
681.0972919,675199,49.26067,4.056578,5.75,174.9,0
681.3972919,675199,49.260632,4.056569,5.75,174.9,0
681.6972919,675199,49.260593,4.05656,5.75,174.9,0
681.9972919,675199,49.260554,4.056551,5.75,174.9,0
682.2972919,675199,49.260516,4.056532,5.75,174.9,0
682.3972919,675199,49.260506,4.056518,5.75,174.9,0
682.4972919,675199,49.260496,4.056503,5.75,174.9,0
682.5972919,675199,49.260484,4.056495,5.75,174.9,0
682.6972919,675199,49.260471,4.056489,5.75,174.9,0
682.7972919,675199,49.260458,4.056486,5.75,174.9,0
682.8972919,675199,49.260445,4.056484,5.75,174.9,0
682.9972919,675199,49.260432,4.056482,5.75,174.9,0
683.0972919,675199,49.260419,4.05648,5.75,174.9,0
683.1972919,675199,49.260406,4.056478,14.45,185.6,1
683.4972919,675199,49.260367,4.056471,14.51,185.6,0
683.7972919,675199,49.260329,4.056464,14.49,185.6,0
684.0972919,675199,49.26029,4.056457,14.48,185.6,0
684.3972919,675199,49.260251,4.056451,14.47,185.6,0
684.6972919,675199,49.260212,4.056444,14.52,185.6,0
684.9972919,675199,49.260173,4.056438,14.55,185.1,0
685.2972919,675199,49.260134,4.056436,14.5,181.2,0
685.4972919,675199,49.260108,4.056439,14.52,176.3,0
685.6972919,675199,49.260082,4.056448,14.52,169.7,0
685.8972919,675199,49.260057,4.056457,14.5,166.1,0
686.0972919,675199,49.260031,4.056457,14.53,173.3,0
686.1972919,675199,49.260018,4.056455,14.47,179.1,0
686.2972919,675199,49.260005,4.056452,14.55,183.2,0
686.3972919,675199,49.259992,4.05645,14.45,185.5,0
686.4972919,675199,49.259979,4.056447,14.44,186.7,0
686.5972919,675199,49.259966,4.056445,14.47,186.3,0
686.8972919,675199,49.259927,4.056438,14.5,185.8,0
687.1972919,675199,49.259889,4.056431,14.53,185.8,0
687.4972919,675199,49.25985,4.056424,14.49,185.8,0
687.7972919,675199,49.259811,4.056418,14.54,185.8,0
688.0972919,675199,49.259772,4.056411,14.51,185.8,0
688.3972919,675199,49.259733,4.056404,14.5,185.8,0
688.6972919,675199,49.259694,4.056397,14.55,185.8,0
688.9972919,675199,49.259656,4.05639,14.47,185.8,0
748.9343605,694325,49.259638,4.056475,15.52,6.5,0
749.2343605,694325,49.25968,4.056483,15.49,5.9,0
749.5343605,694325,49.259721,4.05649,15.52,5.8,0
749.8343605,694325,49.259763,4.056498,15.42,5.8,0
750.1343605,694325,49.259804,4.056505,15.48,5.8,0
750.4343605,694325,49.259846,4.056512,15.47,5.8,0
750.7343605,694325,49.259887,4.05652,15.42,5.8,0
751.0343605,694325,49.259929,4.056527,15.44,5.8,0
751.3343605,694325,49.25997,4.056534,15.44,5.8,0
751.6343605,694325,49.260011,4.056543,15.49,6.6,0
751.9343605,694325,49.260053,4.056546,15.45,2.6,0
752.1343605,694325,49.260081,4.05654,15.51,355.2,0
752.2343605,694325,49.260094,4.056536,15.47,351,0
752.3343605,694325,49.260108,4.056531,15.54,346.8,0
752.4343605,694325,49.260121,4.056526,15.44,346.1,0
752.5343605,694325,49.260135,4.056525,15.5,348.5,0
752.6343605,694325,49.260149,4.056523,15.51,351.8,0
752.7343605,694325,49.260163,4.056525,15.48,357.8,0
752.8343605,694325,49.260177,4.056527,15.47,0.7,0
752.9343605,694325,49.260191,4.056529,15.5,3.7,0
753.0343605,694325,49.260205,4.056531,15.45,4.9,0
753.3343605,694325,49.260246,4.056538,15.43,5.6,0
753.6343605,694325,49.260288,4.056546,15.48,5.6,0
753.9343605,694325,49.260329,4.056553,15.54,5.6,0
754.2343605,694325,49.260371,4.05656,15.55,5.6,0
754.5343605,694325,49.260412,4.056567,15.47,5.6,0
754.8343605,694325,49.260454,4.056574,15.45,5.6,0
755.1343605,694325,49.260495,4.056582,15.5,6.4,0
755.4343605,694325,49.260537,4.056591,15.54,6.9,0
755.7343605,694325,49.260578,4.056601,15.46,8,0
756.0343605,694325,49.260619,4.056611,15.47,8.1,0
756.3343605,694325,49.26066,4.05662,4.83,0.2,1
756.6343605,694325,49.260702,4.05663,4.83,0.2,0
756.9343605,694325,49.260743,4.05664,4.83,0.2,0
757.2343605,694325,49.260784,4.05665,4.83,0.2,0
757.5343605,694325,49.260825,4.05666,4.83,0.2,0
757.8343605,694325,49.260867,4.05667,4.83,0.2,0
758.1343605,694325,49.260908,4.05668,4.83,0.2,0
758.4343605,694325,49.260949,4.056689,4.83,0.2,0
758.7343605,694325,49.260991,4.056697,4.83,0.2,0
759.0343605,694325,49.261032,4.056705,4.83,0.2,0
759.3343605,694325,49.261074,4.056713,4.83,0.2,0
759.6343605,694325,49.261115,4.056721,4.83,0.2,0
759.9343605,694325,49.261156,4.056728,4.83,0.2,0
760.2343605,694325,49.261198,4.056736,4.83,0.2,0
760.5343605,694325,49.261239,4.056744,4.83,0.2,0
760.8343605,694325,49.261281,4.056752,4.83,0.2,0
761.1343605,694325,49.261322,4.056759,15.43,6.2,1
761.4343605,694325,49.261364,4.056767,15.55,6.2,0
761.7343605,694325,49.261405,4.056775,15.52,6.2,0
762.0343605,694325,49.261447,4.056783,15.51,6.2,0
762.3343605,694325,49.261488,4.05679,15.48,6.2,0
762.5343605,694325,49.261515,4.056795,14.81,6.2,0
762.7343605,694325,49.261541,4.0568,13.95,6.2,0
762.9343605,694325,49.261564,4.056805,13.05,6.2,0
763.1343605,694325,49.261586,4.056809,12.15,6.2,0
763.3343605,694325,49.261607,4.056812,11.25,6.2,0
763.5343605,694325,49.261626,4.056816,10.35,6.2,0
763.7343605,694325,49.261643,4.056819,9.45,6.2,0
763.9343605,694325,49.261659,4.056822,8.55,6.2,0
764.1343605,694325,49.261673,4.056825,7.65,6.3,0
764.3343605,694325,49.261685,4.056829,7.14,8.1,0
764.5343605,694325,49.261698,4.056835,7.21,10.9,0
764.6343605,694325,49.261703,4.056841,7.16,15.3,0
764.7343605,694325,49.261708,4.056847,7.21,19.8,0
778.9343605,694325,49.261742,4.056847,8.77,263.4,0
779.0343605,694325,49.261739,4.056836,8.87,259.3,0
779.1343605,694325,49.261736,4.056825,8.77,255.1,0
779.2343605,694325,49.26173,4.056817,8.85,247,0
779.3343605,694325,49.261724,4.056809,8.85,237.8,0
779.4343605,694325,49.261718,4.056802,8.88,231.8,0
