timestamp,stationid,latitude,longitude,heading,speed,acceleration
825.3645894,302363,49.26187,4.05686,6.4,14.42,-0.349817
825.6645894,302363,49.261909,4.056868,6.4,14.44,0.45301
825.9645894,302363,49.261947,4.056875,6.4,14.38,-0.431349
826.2645894,302363,49.261986,4.056882,6.4,14.44,0.74839
826.5645894,302363,49.262025,4.05689,6.4,14.45,0.764901
826.8645894,302363,49.262063,4.056897,6.4,14.45,0.414651
827.1645894,302363,49.262101,4.056905,6.9,14.35,-0.0372241
827.4645894,302363,49.262137,4.056914,7.6,14.42,-0.367995
827.7645894,302363,49.262175,4.056923,8.2,14.41,-0.584842
828.0645894,302363,49.262214,4.056933,8.7,14.42,0.508118
828.3645894,302363,49.262252,4.056942,8.7,14.43,-0.256476
828.6645894,302363,49.26229,4.056952,8.7,14.41,0.529093
856.5645894,302363,49.262269,4.056902,188.7,14.36,-0.809224
856.8645894,302363,49.262231,4.056892,188.7,14.36,-0.140976
857.1645894,302363,49.262193,4.056883,188.7,14.44,0.246424
857.4645894,302363,49.262154,4.056872,189.5,14.39,-0.33785
857.6645894,302363,49.262131,4.056853,199.7,14.37,0.0141391
857.7645894,302363,49.262121,4.056839,209.6,14.41,0.400936
857.8645894,302363,49.262111,4.056825,216.5,14.46,0.499458
857.9645894,302363,49.262098,4.056818,215.5,14.42,-0.485812
858.0645894,302363,49.262085,4.056813,206.9,14.43,0.108669
858.1645894,302363,49.262072,4.05681,196.5,14.44,0.136508
858.2645894,302363,49.262059,4.056808,190.2,14.42,-0.22774
858.3645894,302363,49.262046,4.056805,186.7,14.47,0.532179
858.4645894,302363,49.262033,4.056803,186.4,14.39,-0.836242
858.5645894,302363,49.26202,4.0568,186.4,14.47,0.822845
858.8645894,302363,49.261982,4.056793,186.4,14.37,-0.118103
859.1645894,302363,49.261943,4.056786,186.4,14.43,0.177541
859.4645894,302363,49.261905,4.056778,186.4,14.43,0.70103
859.7645894,302363,49.261866,4.056771,186.4,14.4,-0.445329
860.0645894,302363,49.261827,4.056763,186.4,14.35,-0.112148
860.3645894,302363,49.261789,4.05676,182.7,14.46,0.333556
860.5645894,302363,49.261763,4.056762,177.8,14.41,-0.469121
860.7645894,302363,49.261737,4.05677,171.2,14.47,0.314814
860.9645894,302363,49.261712,4.056779,166.5,14.45,0.518866
861.1645894,302363,49.261686,4.056781,171.6,14.41,0.553997
861.2645894,302363,49.261673,4.056781,176.1,14.41,-0.0103858
861.3645894,302363,49.26166,4.056778,181.1,14.45,0.397462
861.4645894,302363,49.261648,4.056776,183.6,14.47,0.231087
861.5645894,302363,49.261635,4.056773,186.1,14.42,-0.577211
861.6645894,302363,49.261622,4.056771,186.2,14.35,-0.702354
861.9645894,302363,49.261583,4.056764,186.2,14.4,-0.216885
862.2645894,302363,49.261545,4.056757,186.2,14.41,-0.0844167
862.5645894,302363,49.261506,4.056749,186.2,14.37,0.194802
862.8645894,302363,49.261468,4.056742,186.2,14.39,0.45422
863.1645894,302363,49.261429,4.056735,186.2,14.46,0.828555
863.4645894,302363,49.26139,4.056728,186.2,14.39,-0.0627315
863.7645894,302363,49.261352,4.056721,186.2,14.37,-0.203325
864.0645894,302363,49.261313,4.056713,186.2,14.42,-0.324893
864.3645894,302363,49.261275,4.056706,186.2,14.4,-0.470775
166.1007468,341874,49.259635,4.056475,6.5,15.5,-0.488827
166.4007468,341874,49.259676,4.056482,6,15.53,0.205371
166.7007468,341874,49.259718,4.056489,5.8,15.52,-0.0136941
167.0007468,341874,49.259759,4.056497,5.8,15.48,-0.907636
167.3007468,341874,49.259801,4.056504,5.8,15.47,-0.140365
167.6007468,341874,49.259841,4.056511,5.8,14.65,-4.5
167.8007468,341874,49.259866,4.056516,5.8,13.75,-4.5
168.0007468,341874,49.25989,4.05652,5.8,12.85,-4.5
168.2007468,341874,49.259913,4.056524,5.8,13.28,2.44976
168.4007468,341874,49.259938,4.056529,5.8,13.71,2.52626
168.6007468,341874,49.259963,4.056533,5.8,14.11,1.83091
168.9007468,341874,49.260001,4.05654,6.2,14.7,1.74931
169.2007468,341874,49.260042,4.056545,4.3,15.33,1.9005
169.4007468,341874,49.260069,4.056544,358.5,15.56,0.586901
169.5007468,341874,49.260083,4.05654,354.5,15.46,-0.990888
169.6007468,341874,49.260097,4.056535,350.1,15.55,0.823841
169.7007468,341874,49.26011,4.05653,346.6,15.56,0.110442
169.8007468,341874,49.260124,4.056526,346.6,15.48,-0.730244
169.9007468,341874,49.260138,4.056524,349.1,15.54,0.530233
170.1007468,341874,49.260166,4.056525,358.6,15.49,-0.0213186
170.3007468,341874,49.260193,4.056529,4.3,15.49,-0.0547376
170.5007468,341874,49.260221,4.056534,5.4,15.49,-0.838796
170.7007468,341874,49.260249,4.056539,5.6,15.46,-1.1966
170.9007468,341874,49.260277,4.056544,5.6,15.47,-0.645269
171.2007468,341874,49.260318,4.056551,5.6,15.5,0.133388
171.5007468,341874,49.26036,4.056558,5.6,15.46,-0.675347
171.8007468,341874,49.260401,4.056565,5.6,15.57,0.612133
172.1007468,341874,49.260443,4.056572,5.6,15.54,0.817264
172.4007468,341874,49.260484,4.05658,6.1,15.54,0.789773
172.7007468,341874,49.260526,4.056589,6.9,15.49,-0.170848
173.0007468,341874,49.260567,4.056598,7.7,15.56,0.641759
173.3007468,341874,49.260609,4.056608,8.1,15.46,-0.773825
173.6007468,341874,49.26065,4.056618,8.1,15.51,0.167269
173.9007468,341874,49.260691,4.056628,8.1,15.52,-0.0294596
174.2007468,341874,49.260732,4.056638,8.1,14.99,-3.67459
174.4007468,341874,49.260758,4.056644,8.1,14.09,-4.5
174.6007468,341874,49.260781,4.056649,8.1,13.19,-4.5
174.8007468,341874,49.260804,4.056655,8.1,12.32,-4.19433
175.0007468,341874,49.260824,4.05666,8.1,11.42,-4.5
175.2007468,341874,49.260843,4.056664,8.1,10.52,-4.5
175.4007468,341874,49.260861,4.056668,8.1,9.62,-4.5
175.6007468,341874,49.260877,4.056672,8.1,8.72,-4.5
175.8007468,341874,49.260891,4.056676,8.1,7.82,-4.46201
176.0007468,341874,49.260904,4.056679,8.1,6.92,-4.5
176.2007468,341874,49.260915,4.056681,8.1,6.02,-4.47933
176.4007468,341874,49.260924,4.056683,8.1,5.12,-4.5
176.6007468,341874,49.260932,4.056685,8.1,4.23,-4.47669
176.8007468,341874,49.260939,4.056681,3,3.81,-2.25923
177.0007468,341874,49.260944,4.056677,358.8,2.94,-4.5
177.2007468,341874,49.260946,4.056672,353.5,2.04,-4.5
177.4007468,341874,49.260948,4.056669,350.1,1.14,-4.49712
177.6007468,341874,49.260948,4.056668,348.8,0.31,-4.1442
177.8007468,341874,49.260948,4.056668,348.8,0,-0.0284885
178.0007468,341874,49.260948,4.056668,348.8,0,0
178.2007468,341874,49.260948,4.056668,348.8,0,0
178.7007468,341874,49.260949,4.056667,347.8,0.52,2.6
179.0007468,341874,49.260948,4.056663,342.4,1.26,2.52177
179.2007468,341874,49.260947,4.056659,335.9,1.71,2.29916
179.3007468,341874,49.260947,4.056657,331.5,1.93,2.19978
179.4007468,341874,49.260946,4.056654,326.3,2.17,2.44664
179.5007468,341874,49.260944,4.056652,320,2.34,1.63331
179.6007468,341874,49.260942,4.05665,312.3,2.56,2.2163
179.7007468,341874,49.260941,4.056647,303.2,2.76,1.9642
179.8007468,341874,49.260939,4.056644,292.9,3,2.42532
179.9007468,341874,49.260936,4.056642,282,3.14,1.41573
180.0007468,341874,49.260933,4.056641,270.4,3.28,1.36425
180.1007468,341874,49.26093,4.056641,258.5,3.44,1.66651
180.2007468,341874,49.260927,4.05664,246.2,3.62,1.76338
180.3007468,341874,49.260924,4.056639,234.5,3.87,2.49794
180.4007468,341874,49.26092,4.056638,224.3,4.07,2.00019
180.5007468,341874,49.260916,4.056637,215,4.33,2.56838
180.6007468,341874,49.260912,4.056636,207.3,4.51,1.79596
180.7007468,341874,49.260908,4.056635,201.4,4.7,1.9655
180.8007468,341874,49.260904,4.056634,196.5,4.9,1.96281
180.9007468,341874,49.260899,4.056633,193.1,5.03,1.35637
181.0007468,341874,49.260895,4.056632,189.7,5.24,2.09435
181.1007468,341874,49.26089,4.056631,188.1,5.39,1.43552
181.5007468,341874,49.260869,4.056626,188.1,6.04,1.63984
181.8007468,341874,49.260852,4.056622,188.1,6.66,1.90572
182.1007468,341874,49.260833,4.056617,188.1,7.18,1.50286
182.4007468,341874,49.260813,4.056612,188.1,7.7,1.3359
182.7007468,341874,49.260792,4.056607,188.1,8.21,1.79022
183.0007468,341874,49.260769,4.056602,188.1,8.65,1.45367
183.3007468,341874,49.260745,4.056596,188.1,9.13,1.66672
183.6007468,341874,49.26072,4.05659,188.1,9.71,1.87836
183.9007468,341874,49.260693,4.056584,188.1,10.36,2.21291
184.2007468,341874,49.260664,4.056577,188.1,11.04,2.28968
184.5007468,341874,49.260633,4.05657,188.1,11.67,1.84713
184.8007468,341874,49.260601,4.056562,188.1,12.38,2.20736
185.1007468,341874,49.260567,4.056554,188.1,13.1,2.39739
185.4007468,341874,49.260531,4.056542,190.4,13.68,2.59402
185.6007468,341874,49.260509,4.056521,203.4,14.13,2.33976
185.7007468,341874,49.260499,4.056507,212.6,14.31,1.86103
185.8007468,341874,49.260487,4.056496,215.7,14.56,2.466
185.9007468,341874,49.260474,4.05649,211.4,14.79,2.33954
186.0007468,341874,49.260461,4.056487,200.9,14.94,1.42638
186.1007468,341874,49.260447,4.056485,190.8,15.17,2.3635
186.2007468,341874,49.260433,4.056482,187.2,15.4,2.24771
186.3007468,341874,49.26042,4.05648,185.6,15.47,0.67729
186.4007468,341874,49.260406,4.056477,185.6,15.53,0.644726
186.7007468,341874,49.260364,4.05647,185.6,15.56,0.0108928
187.0007468,341874,49.260322,4.056463,185.6,15.55,0.126642
187.3007468,341874,49.260281,4.056456,185.6,15.52,-0.587582
187.6007468,341874,49.260239,4.056449,185.6,15.54,0.439253
187.9007468,341874,49.260198,4.056442,185.6,15.52,-0.1612
188.2007468,341874,49.260155,4.056436,184.5,15.58,0.68184
188.4007468,341874,49.260128,4.056436,180.4,15.48,0.0471415
188.6007468,341874,49.2601,4.056442,174.4,15.46,-0.58575
188.8007468,341874,49.260073,4.056451,167.1,15.52,-0.353112
189.0007468,341874,49.260045,4.056457,169.1,15.53,0.506547
189.2007468,341874,49.260018,4.056455,179.1,15.47,-0.0372627
189.3007468,341874,49.260004,4.056452,183.3,15.46,-0.070392
189.4007468,341874,49.25999,4.056449,185.8,15.47,0.119166
189.5007468,341874,49.259976,4.056447,186.6,15.55,0.817794
189.6007468,341874,49.259962,4.056445,186.1,15.56,0.0706148
189.9007468,341874,49.259921,4.056437,185.8,15.57,0.900312
190.2007468,341874,49.259879,4.05643,185.8,15.47,-0.285673
190.5007468,341874,49.259838,4.056422,185.8,15.5,0.357742
190.8007468,341874,49.259796,4.056415,185.8,15.5,0.0274924
191.1007468,341874,49.259755,4.056408,185.8,15.5,-0.480848
191.4007468,341874,49.259713,4.0564,185.8,15.5,0.252943
191.7007468,341874,49.259672,4.056393,185.8,15.5,-0.203438
58.35488135,389384,49.262281,4.056905,188.7,13.43,-0.818697
58.65488135,389384,49.262245,4.056896,188.7,13.46,-0.185419
58.95488135,389384,49.262209,4.056887,188.7,13.48,0.256025
59.25488135,389384,49.262173,4.056877,188.7,13.51,-0.129997
59.55488135,389384,49.262137,4.056862,194,13.45,0.132334
59.65488135,389384,49.262128,4.056849,202.6,13.51,0.638509
59.75488135,389384,49.262118,4.056835,211.7,13.49,-0.252798
59.85488135,389384,49.262109,4.056824,216.5,13.42,-0.721761
59.95488135,389384,49.262097,4.056817,214.8,13.44,0.272846
60.05488135,389384,49.262085,4.056813,206.7,13.5,0.588534
60.15488135,389384,49.262073,4.056811,196.9,13.49,-0.126872
60.25488135,389384,49.262061,4.056808,190.5,13.43,-0.648327
60.35488135,389384,49.262048,4.056806,187.3,13.51,0.881567
60.45488135,389384,49.262036,4.056804,186.4,13.52,0.0587555
60.55488135,389384,49.262024,4.056801,186.4,13.47,-0.443878
60.85488135,389384,49.261988,4.056794,186.4,13.54,0.231298
61.15488135,389384,49.261952,4.056787,186.4,13.44,-0.0462628
61.45488135,389384,49.261916,4.05678,186.4,13.47,-0.387818
61.75488135,389384,49.26188,4.056773,186.4,13.46,-0.672805
62.05488135,389384,49.261844,4.056766,186.4,13.45,0.293888
62.35488135,389384,49.261808,4.05676,185.7,13.45,0.0159897
62.65488135,389384,49.261771,4.05676,180,13.45,-0.261675
62.85488135,389384,49.261748,4.056767,173.8,13.52,1.01844
63.05488135,389384,49.261724,4.056775,167.1,13.5,-0.231642
63.25488135,389384,49.2617,4.056781,168.3,13.43,-0.232315
63.45488135,389384,49.261676,4.056781,174.9,13.45,0.16939
63.55488135,389384,49.261664,4.056779,180.4,13.45,0.0340147
63.65488135,389384,49.261652,4.056777,182.7,13.54,0.941793
63.75488135,389384,49.26164,4.056774,185.1,13.47,-0.700533
63.85488135,389384,49.261628,4.056772,186.2,13.47,-0.0200912
64.15488135,389384,49.261592,4.056765,186.2,13.52,-0.170648
64.45488135,389384,49.261556,4.056759,186.2,13.46,-0.707805
64.75488135,389384,49.261519,4.056752,186.2,13.53,0.112316
65.05488135,389384,49.261483,4.056745,186.2,13.47,0.204572
65.35488135,389384,49.261447,4.056738,186.2,13.51,0.491391
65.65488135,389384,49.261411,4.056732,186.2,13.48,0.222354
65.95488135,389384,49.261375,4.056725,186.2,13.53,-0.0947615
66.25488135,389384,49.261339,4.056718,186.2,13.5,0.607084
66.55488135,389384,49.261303,4.056711,186.2,13.5,0.0462751
66.85488135,389384,49.261267,4.056705,186.2,13.49,0.773872
67.15488135,389384,49.261231,4.056698,186.2,13.45,-0.217647
67.45488135,389384,49.261194,4.056691,186.2,13.51,0.37479
67.75488135,389384,49.261158,4.056684,186.2,13.48,0.543702
68.05488135,389384,49.261122,4.056678,186.2,13.44,0.198853
68.35488135,389384,49.261086,4.056671,186.2,13.51,-0.00720578
68.65488135,389384,49.26105,4.056664,186.2,13.5,0.324541
68.95488135,389384,49.261014,4.056657,186.2,13.44,-0.583248
69.25488135,389384,49.260978,4.056651,186.2,13.49,0.302401
69.55488135,389384,49.260942,4.056643,186.9,13.44,-0.934586
69.85488135,389384,49.260906,4.056635,187.8,13.46,-0.513259
70.15488135,389384,49.26087,4.056626,188.1,13.46,0.157174
70.45488135,389384,49.260834,4.056617,188.1,13.44,0.26992
70.75488135,389384,49.260798,4.056609,188.1,13.48,-0.288499
71.05488135,389384,49.260762,4.0566,188.1,13.49,0.218783
71.35488135,389384,49.260726,4.056592,188.1,13.43,-0.722835
71.65488135,389384,49.26069,4.056583,188.1,13.45,-0.784152
71.95488135,389384,49.260654,4.056575,188.1,13.54,0.322261
72.25488135,389384,49.260618,4.056566,188.1,13.46,-0.805274
72.55488135,389384,49.260582,4.056557,188.1,13.45,0.210566
72.85488135,389384,49.260547,4.056549,188.1,13.43,-0.825055
73.05488135,389384,49.260523,4.056537,192.6,13.51,0.618339
73.15488135,389384,49.260513,4.056526,199.7,13.43,-0.849027
73.25488135,389384,49.260503,4.056513,209,13.45,0.208717
73.35488135,389384,49.260494,4.0565,215.9,13.43,-0.178139
73.45488135,389384,49.260482,4.056494,215.4,13.45,0.189706
73.55488135,389384,49.26047,4.056488,208.3,13.44,-0.0943536
73.65488135,389384,49.260458,4.056486,198.4,13.53,0.843964
73.75488135,389384,49.260446,4.056484,190.4,13.51,-0.116941
73.85488135,389384,49.260434,4.056482,187.3,13.44,-0.745312
73.95488135,389384,49.260422,4.05648,185.6,13.52,0.773832
74.05488135,389384,49.26041,4.056478,185.6,13.42,-0.926354
74.35488135,389384,49.260373,4.056472,185.6,13.48,-0.482507
74.65488135,389384,49.260337,4.056466,185.6,13.53,-0.0653668
74.95488135,389384,49.260301,4.056459,185.6,13.42,-0.155014
75.25488135,389384,49.260265,4.056453,185.6,13.47,-0.2481
75.55488135,389384,49.260229,4.056447,185.6,13.45,0.316632
75.85488135,389384,49.260193,4.056441,185.6,13.47,0.443777
76.15488135,389384,49.260156,4.056436,184.5,13.54,1.0202
76.45488135,389384,49.26012,4.056437,179.3,13.54,0.626581
76.65488135,389384,49.260096,4.056443,173.3,13.44,-0.872871
76.85488135,389384,49.260072,4.056451,166.9,13.43,-0.670331
77.05488135,389384,49.260049,4.056457,168.3,13.54,1.05036
77.25488135,389384,49.260024,4.056457,175.9,13.53,-0.0540408
77.35488135,389384,49.260012,4.056454,181.7,13.51,-0.212957
77.45488135,389384,49.26,4.056451,184.1,13.52,0.108413
77.55488135,389384,49.259988,4.056449,186.1,13.52,0.0414573
77.65488135,389384,49.259976,4.056447,186.6,13.48,-0.408829
77.95488135,389384,49.25994,4.056441,185.8,13.49,0.610465
78.25488135,389384,49.259904,4.056434,185.8,13.53,0.151019
78.55488135,389384,49.259868,4.056428,185.8,13.48,0.412953
78.85488135,389384,49.259832,4.056421,185.8,13.44,-0.915667
79.15488135,389384,49.259795,4.056415,185.8,13.46,-0.707719
79.45488135,389384,49.259759,4.056408,185.8,13.52,0.964204
79.75488135,389384,49.259723,4.056402,185.8,13.46,-0.487461
80.05488135,389384,49.259687,4.056396,185.8,13.52,0.519365
80.35488135,389384,49.259651,4.056389,185.8,13.51,0.187417
531.7548814,389384,49.259639,4.056475,6.5,13.52,0.409321
532.0548814,389384,49.259675,4.056482,6,13.47,0.111992
532.3548814,389384,49.259711,4.056488,5.8,13.45,-0.554586
532.6548814,389384,49.259747,4.056495,5.8,13.45,-0.58176
532.9548814,389384,49.259783,4.056501,5.8,13.49,-0.336721
533.2548814,389384,49.259819,4.056507,5.8,13.02,-4.05768
533.4548814,389384,49.259841,4.056511,5.8,12.13,-4.5
533.6548814,389384,49.259861,4.056515,5.8,11.23,-4.5
533.8548814,389384,49.25988,4.056518,5.8,10.33,-4.5
534.0548814,389384,49.259898,4.056521,5.8,9.43,-4.5
534.2548814,389384,49.259913,4.056524,5.8,8.53,-4.5
534.4548814,389384,49.259927,4.056527,5.8,7.63,-4.5
534.6548814,389384,49.25994,4.056529,5.8,6.73,-4.5
534.8548814,389384,49.25995,4.056531,5.8,5.83,-4.5
535.0548814,389384,49.25996,4.056532,5.8,4.93,-4.5
535.2548814,389384,49.259967,4.056534,5.8,4.03,-4.5
535.4548814,389384,49.259973,4.056535,5.8,3.13,-4.5
535.6548814,389384,49.259978,4.056536,5.8,2.23,-4.5
535.8548814,389384,49.25998,4.056536,5.8,1.34,-4.46994
536.0548814,389384,49.259982,4.056536,5.8,0.44,-4.47132
536.2548814,389384,49.259982,4.056536,5.8,0,-0.304642
536.4548814,389384,49.259982,4.056536,5.8,0,-0.000187105
536.6548814,389384,49.259982,4.056536,5.8,0,0
537.6548814,389384,49.259982,4.056536,5.8,0,0
538.6548814,389384,49.259982,4.056536,5.8,0,0
539.6548814,389384,49.259982,4.056536,5.8,0,0
540.2548814,389384,49.259982,4.056537,5.8,0.5,2.52546
540.5548814,389384,49.259985,4.056537,5.8,1.2,2.41928
540.8548814,389384,49.259989,4.056538,5.8,1.9,2.19217
541.1548814,389384,49.259995,4.056539,6,2.58,2.20262
541.4548814,389384,49.260003,4.056541,6.3,3.2,1.9257
541.7548814,389384,49.260013,4.056543,6.6,3.76,1.69953
542.0548814,389384,49.260024,4.056546,7.9,4.34,1.5463
542.3548814,389384,49.260036,4.056552,10.8,4.88,2.2285
542.5548814,389384,49.260044,4.056559,15.5,5.35,2.20272
542.7548814,389384,49.260052,4.056569,22.6,5.75,2.58038
563.2548814,389384,49.26008,4.05652,256.8,8.59,0.163051
563.4548814,389384,49.260073,4.0565,247.3,8.58,0.631292
563.5548814,389384,49.260067,4.056491,243.2,8.61,0.262207
563.6548814,389384,49.260062,4.056483,239.1,8.49,-1.1364
563.7548814,389384,49.260057,4.056474,234.6,8.58,0.861989
563.8548814,389384,49.26005,4.05647,225.8,8.49,-0.857742
563.9548814,389384,49.260043,4.056466,217.8,8.58,0.877139
564.0548814,389384,49.260036,4.056462,212.9,8.52,-0.559386
564.1548814,389384,49.260028,4.056458,208.1,8.52,-0.00996226
564.2548814,389384,49.260021,4.056456,201.3,8.53,0.1037
564.3548814,389384,49.260013,4.056454,195.5,8.72,1.85405
564.4548814,389384,49.260005,4.056452,193.4,8.9,1.84437
564.5548814,389384,49.259997,4.056451,191.1,9.09,1.87744
564.6548814,389384,49.259989,4.056449,188.5,9.34,2.49053
565.0548814,389384,49.259954,4.056443,185.9,9.96,1.41354
565.3548814,389384,49.259926,4.056438,185.8,10.54,2.12041
565.6548814,389384,49.259897,4.056433,185.8,11.16,1.96398
565.9548814,389384,49.259866,4.056427,185.8,11.8,2.32543
566.2548814,389384,49.259833,4.056421,185.8,12.5,2.22256
566.5548814,389384,49.259798,4.056415,185.8,13.12,2.16236
566.8548814,389384,49.259764,4.056409,185.8,12.47,-4.5
567.0548814,389384,49.259743,4.056405,185.8,11.57,-4.45058
567.2548814,389384,49.259723,4.056402,185.8,10.69,-4.5
567.4548814,389384,49.259705,4.056399,185.8,9.79,-4.5
567.6548814,389384,49.259689,4.056396,185.8,8.91,-4.30621
567.8548814,389384,49.259674,4.056393,185.8,8.03,-4.28995
568.0548814,389384,49.259661,4.056391,185.8,7.14,-4.40819
568.2548814,389384,49.259649,4.056389,185.8,6.24,-4.5
568.4548814,389384,49.259639,4.056385,187.8,6.01,-0.352049
80.54850968,413751,49.259629,4.056473,6.5,14.3,0.395883
80.84850968,413751,49.259667,4.05648,6.1,14.24,-0.333262
81.14850968,413751,49.259705,4.056487,5.8,14.27,0.225174
81.44850968,413751,49.259743,4.056494,5.8,14.31,0.757862
81.74850968,413751,49.259781,4.056501,5.8,14.25,0.300144
82.04850968,413751,49.25982,4.056508,5.8,14.31,0.0789095
82.34850968,413751,49.259858,4.056514,5.8,14.34,0
82.64850968,413751,49.259897,4.056521,5.8,14.34,0
82.94850968,413751,49.259935,4.056528,5.8,14.34,0
83.24850968,413751,49.259974,4.056535,5.8,14.34,0
83.44850968,413751,49.259998,4.05654,6.1,13.46,-4.5
83.64850968,413751,49.26002,4.056544,6.8,12.56,-4.5
83.84850968,413751,49.260042,4.056545,4.3,11.66,-4.5
84.04850968,413751,49.260061,4.056546,1.3,10.76,-4.5
84.24850968,413751,49.260079,4.056541,355.6,9.86,-4.5
84.44850968,413751,49.260095,4.056536,350.6,8.96,-4.5
84.64850968,413751,49.26011,4.05653,346.6,8.06,-4.5
84.84850968,413751,49.260123,4.056526,346.4,7.16,-4.5
85.04850968,413751,49.260134,4.056525,348.4,6.26,-4.5
85.24850968,413751,49.260144,4.056524,350.7,5.36,-4.5
85.44850968,413751,49.260153,4.056524,353.4,4.46,-4.5
85.64850968,413751,49.26016,4.056524,356.4,3.56,-4.5
85.84850968,413751,49.260165,4.056525,358.5,2.66,-4.5
86.04850968,413751,49.260168,4.056526,359.2,1.76,-4.5
86.24850968,413751,49.26017,4.056526,359.5,0.86,-4.5
86.44850968,413751,49.260171,4.056526,359.6,0,-4.11501
86.64850968,413751,49.260171,4.056526,359.6,0,0
86.84850968,413751,49.260171,4.056526,359.6,0,0
87.04850968,413751,49.260171,4.056526,359.6,0,0
88.04850968,413751,49.260171,4.056526,359.6,0,0
89.04850968,413751,49.260171,4.056526,359.6,0,0
90.04850968,413751,49.260171,4.056526,359.6,0,0
90.24850968,413751,49.260171,4.056526,359.7,0.51,2.57676
90.44850968,413751,49.260173,4.056526,0,0.95,2.17153
90.64850968,413751,49.260175,4.056526,0.4,1.4,2.40434
90.84850968,413751,49.260178,4.056527,1,1.86,2.3097
91.14850968,413751,49.260185,4.056528,2.3,2.48,2.06295
91.44850968,413751,49.260192,4.056529,4,2.98,1.85701
91.74850968,413751,49.260201,4.056531,4.7,3.51,1.5415
92.04850968,413751,49.260212,4.056532,5.1,4.18,2.04909
92.34850968,413751,49.260224,4.056535,5.6,4.84,1.95169
92.64850968,413751,49.260238,4.056537,5.6,5.39,1.42386
92.94850968,413751,49.260253,4.05654,5.6,5.92,1.90789
93.24850968,413751,49.26027,4.056543,5.6,6.43,1.57336
93.54850968,413751,49.260288,4.056546,5.6,6.99,2.03562
93.84850968,413751,49.260308,4.056549,5.6,7.53,1.36472
94.14850968,413751,49.260329,4.056553,5.6,8.07,1.63224
94.44850968,413751,49.260352,4.056557,5.6,8.62,1.88453
94.74850968,413751,49.260376,4.056561,5.6,9.18,1.98359
95.04850968,413751,49.260402,4.056565,5.6,9.78,2.00957
95.34850968,413751,49.260429,4.05657,5.6,10.43,2.43372
95.64850968,413751,49.260458,4.056575,5.6,10.93,1.43302
95.94850968,413751,49.260488,4.056581,6.3,11.67,2.58587
96.24850968,413751,49.260521,4.056588,6.9,12.35,2.42256
96.54850968,413751,49.260555,4.056595,7.4,12.87,1.49324
96.84850968,413751,49.26059,4.056604,8.1,13.48,1.38113
97.14850968,413751,49.260627,4.056613,8.1,14.09,1.62195
97.44850968,413751,49.260666,4.056622,8.1,14.27,0.0600826
97.74850968,413751,49.260704,4.056631,8.1,14.23,-0.874441
98.04850968,413751,49.260742,4.05664,8.1,14.23,-0.550852
98.34850968,413751,49.26078,4.056649,8.1,14.33,0.229281
98.64850968,413751,49.260818,4.056658,8.1,14.34,0.798204
98.94850968,413751,49.260856,4.056667,8.1,14.27,-0.0703972
99.24850968,413751,49.260894,4.056676,8.1,14.33,0.0392874
99.54850968,413751,49.260932,4.056685,8.1,14.3,0.518275
99.84850968,413751,49.26097,4.056693,7.2,14.34,0.0304818
100.1485097,413751,49.261009,4.056701,6.4,14.33,0.0679048
100.4485097,413751,49.261047,4.056708,6.2,14.33,0.400853
100.7485097,413751,49.261085,4.056715,6.2,14.28,0.545857
101.0485097,413751,49.261123,4.056722,6.2,14.22,-0.949991
101.3485097,413751,49.261162,4.056729,6.2,14.31,0.115031
101.6485097,413751,49.2612,4.056736,6.2,14.28,0.663521
101.9485097,413751,49.261238,4.056744,6.2,14.33,-0.069179
102.2485097,413751,49.261277,4.056751,6.2,14.32,1.02549
102.5485097,413751,49.261315,4.056758,6.2,14.29,0.0194589
102.8485097,413751,49.261353,4.056765,6.2,14.3,0.0364113
103.1485097,413751,49.261391,4.056772,6.2,14.28,-0.341621
103.4485097,413751,49.26143,4.056779,6.2,14.3,0.13725
103.7485097,413751,49.261468,4.056786,6.2,14.34,1.27816
104.0485097,413751,49.261506,4.056794,6.2,13.8,-3.53867
104.2485097,413751,49.261529,4.056798,6.2,12.9,-4.5
104.4485097,413751,49.261551,4.056802,6.2,12,-4.5
104.6485097,413751,49.261571,4.056806,6.2,11.1,-4.5
104.8485097,413751,49.26159,4.056809,6.2,10.2,-4.5
105.0485097,413751,49.261607,4.056812,6.2,9.3,-4.48478
105.2485097,413751,49.261622,4.056815,6.2,8.4,-4.5
105.4485097,413751,49.261636,4.056818,6.2,7.52,-4.5
105.6485097,413751,49.261648,4.05682,6.2,6.62,-4.5
105.8485097,413751,49.261659,4.056822,6.2,5.72,-4.5
106.0485097,413751,49.261668,4.056824,6.2,4.85,-4.5
106.2485097,413751,49.261675,4.056825,6.3,3.95,-4.5
106.4485097,413751,49.261681,4.056821,1.3,3.77,0
106.6485097,413751,49.261687,4.056816,356,3.77,0
106.7485097,413751,49.261689,4.056811,351.4,3.77,0
106.8485097,413751,49.261691,4.056807,346.6,3.77,0
106.9485097,413751,49.26169,4.056802,340.2,3.77,0
107.0485097,413751,49.261689,4.056797,332.5,3.67,-0.937035
107.1485097,413751,49.261688,4.056793,323.5,3.76,0.893447
107.2485097,413751,49.261685,4.05679,313.2,3.64,-1.2412
107.3485097,413751,49.261683,4.056787,301.3,3.65,0.0930886
107.4485097,413751,49.26168,4.056783,288.4,3.72,0.757054
107.5485097,413751,49.261677,4.056781,275.2,3.76,0.383203
